doc_id_1,doc_id_2,edit_type
22137,92647,typo
29601,92648,typo
34559,92649,typo
60139,92650,typo
62656,92651,typo
62732,92652,typo
71553,92653,typo
10866,92654,typo
42750,92655,typo
71300,92656,typo
27475,92657,typo
179,92658,typo
25686,92659,typo
72155,92660,typo
14773,92661,typo
2136,92662,typo
73168,92663,typo
36812,92664,typo
76376,92665,typo
72062,92666,typo
61550,92667,typo
8773,92668,typo
75778,92669,typo
6688,92670,typo
80860,92671,typo
19497,92672,typo
62071,92673,typo
82610,92674,typo
76574,92675,typo
23049,92676,typo
53406,92677,typo
43726,92678,typo
76622,92679,typo
14662,92680,typo
44635,92681,typo
83024,92682,typo
35432,92683,typo
48249,92684,typo
867,92685,typo
39351,92686,typo
63457,92687,typo
52391,92688,typo
32808,92689,typo
57302,92690,typo
79740,92691,typo
11132,92692,typo
34268,92693,typo
81088,92694,typo
48749,92695,typo
6708,92696,typo
38703,92697,typo
10366,92698,typo
25409,92699,typo
70425,92700,typo
1196,92701,typo
29297,92702,typo
29996,92703,typo
29989,92704,typo
46176,92705,typo
39981,92706,typo
54157,92707,typo
6100,92708,typo
52447,92709,typo
7768,92710,typo
41256,92711,typo
73339,92712,typo
53901,92713,typo
78257,92714,typo
18295,92715,typo
77262,92716,typo
6296,92717,typo
17850,92718,typo
44298,92719,typo
46184,92720,typo
2567,92721,typo
12808,92722,typo
66712,92723,typo
65702,92724,typo
12583,92725,typo
65640,92726,typo
13890,92727,typo
25695,92728,typo
18472,92729,typo
16158,92730,typo
77138,92731,typo
31568,92732,typo
19433,92733,typo
69553,92734,typo
49214,92735,typo
83285,92736,typo
54785,92737,typo
30866,92738,typo
18006,92739,typo
78531,92740,typo
43661,92741,typo
36952,92742,typo
83983,92743,typo
35326,92744,typo
75969,92745,typo
63891,92746,typo
71790,92747,typo
14033,92748,typo
15827,92749,typo
46103,92750,typo
45917,92751,typo
20732,92752,typo
20975,92753,typo
55795,92754,typo
21966,92755,typo
28651,92756,typo
43452,92757,typo
59179,92758,typo
9540,92759,typo
76460,92760,typo
44861,92761,typo
40979,92762,typo
51870,92763,typo
40367,92764,typo
17806,92765,typo
81980,92766,typo
33636,92767,typo
50063,92768,typo
2907,92769,typo
10894,92770,typo
70670,92771,typo
3291,92772,typo
67626,92773,typo
63773,92774,typo
16149,92775,typo
58486,92776,typo
2081,92777,typo
80704,92778,typo
62706,92779,typo
75680,92780,typo
48579,92781,typo
9089,92782,typo
17821,92783,typo
34065,92784,typo
53002,92785,typo
16767,92786,typo
66414,92787,typo
37661,92788,typo
54070,92789,typo
8503,92790,typo
24330,92791,typo
21352,92792,typo
84208,92793,typo
41672,92794,typo
23327,92795,typo
43324,92796,typo
62923,92797,typo
59661,92798,typo
36608,92799,typo
66994,92800,typo
10891,92801,typo
11718,92802,typo
21319,92803,typo
15494,92804,typo
13873,92805,typo
6121,92806,typo
52917,92807,typo
14308,92808,typo
13644,92809,typo
15890,92810,typo
66203,92811,typo
40580,92812,typo
27401,92813,typo
79512,92814,typo
48234,92815,typo
47636,92816,typo
43689,92817,typo
42324,92818,typo
24929,92819,typo
31110,92820,typo
38934,92821,typo
84318,92822,typo
36364,92823,typo
74721,92824,typo
70211,92825,typo
48455,92826,typo
83082,92827,typo
74961,92828,typo
82876,92829,typo
84725,92830,typo
6625,92831,typo
66242,92832,typo
62643,92833,typo
67561,92834,typo
24350,92835,typo
83927,92836,typo
43293,92837,typo
47164,92838,typo
72124,92839,typo
38532,92840,typo
41596,92841,typo
52963,92842,typo
12839,92843,typo
22,92844,typo
82785,92845,typo
43799,92846,typo
71030,92847,typo
72769,92848,typo
20756,92849,typo
52037,92850,typo
64170,92851,typo
12414,92852,typo
14993,92853,typo
33617,92854,typo
37586,92855,typo
69936,92856,typo
77164,92857,typo
37368,92858,typo
68417,92859,typo
67041,92860,typo
44513,92861,typo
2253,92862,typo
25002,92863,typo
25246,92864,typo
20787,92865,typo
32753,92866,typo
6582,92867,typo
43406,92868,typo
10805,92869,typo
33827,92870,typo
62017,92871,typo
43986,92872,typo
73307,92873,typo
32398,92874,typo
24219,92875,typo
42867,92876,typo
23065,92877,typo
21615,92878,typo
75418,92879,typo
32673,92880,typo
26739,92881,typo
10878,92882,typo
31506,92883,typo
20373,92884,typo
56871,92885,typo
17772,92886,typo
7670,92887,typo
61358,92888,typo
67686,92889,typo
29661,92890,typo
79460,92891,typo
24521,92892,typo
72555,92893,typo
49401,92894,typo
16561,92895,typo
28373,92896,typo
73149,92897,typo
60508,92898,typo
70184,92899,typo
27750,92900,typo
70062,92901,typo
59739,92902,typo
42435,92903,typo
27581,92904,typo
18102,92905,typo
21596,92906,typo
73653,92907,typo
31943,92908,typo
9338,92909,typo
35757,92910,typo
42024,92911,typo
58800,92912,typo
46095,92913,typo
33400,92914,typo
12713,92915,typo
8118,92916,typo
16056,92917,typo
31147,92918,typo
11813,92919,typo
8614,92920,typo
35936,92921,typo
78419,92922,typo
77949,92923,typo
61759,92924,typo
48492,92925,typo
44308,92926,typo
31788,92927,typo
10337,92928,typo
52409,92929,typo
48436,92930,typo
22588,92931,typo
81716,92932,typo
29294,92933,typo
59690,92934,typo
27217,92935,typo
82160,92936,typo
1088,92937,typo
22185,92938,typo
71003,92939,typo
26473,92940,typo
76415,92941,typo
4059,92942,typo
75894,92943,typo
25203,92944,typo
65813,92945,typo
38974,92946,typo
23157,92947,typo
38889,92948,typo
19349,92949,typo
67104,92950,typo
57895,92951,typo
26555,92952,typo
71839,92953,typo
81866,92954,typo
28891,92955,typo
47884,92956,typo
6125,92957,typo
45527,92958,typo
67857,92959,typo
84027,92960,typo
70703,92961,typo
33988,92962,typo
23356,92963,typo
54447,92964,typo
28177,92965,typo
43968,92966,typo
37100,92967,typo
10641,92968,typo
8302,92969,typo
37673,92970,typo
79369,92971,typo
76461,92972,typo
13514,92973,typo
80592,92974,typo
43187,92975,typo
822,92976,typo
3843,92977,typo
60778,92978,typo
6805,92979,typo
61597,92980,typo
7155,92981,typo
37610,92982,typo
72302,92983,typo
34655,92984,typo
17275,92985,typo
42359,92986,typo
27338,92987,typo
7328,92988,typo
56410,92989,typo
55069,92990,typo
8745,92991,typo
26850,92992,typo
33539,92993,typo
72181,92994,typo
39160,92995,typo
29950,92996,typo
10851,92997,typo
75161,92998,typo
70789,92999,typo
19547,93000,typo
70855,93001,typo
20768,93002,typo
61435,93003,typo
83690,93004,typo
28967,93005,typo
74220,93006,typo
6602,93007,typo
54761,93008,typo
15681,93009,typo
82556,93010,typo
1400,93011,typo
6482,93012,typo
24975,93013,typo
45692,93014,typo
21020,93015,typo
43246,93016,typo
65896,93017,typo
81332,93018,typo
84359,93019,typo
28330,93020,typo
55916,93021,typo
29241,93022,typo
20870,93023,typo
26352,93024,typo
40837,93025,typo
61650,93026,typo
79301,93027,typo
4700,93028,typo
63024,93029,typo
6194,93030,typo
24824,93031,typo
81478,93032,typo
52268,93033,typo
55100,93034,typo
12063,93035,typo
11867,93036,typo
71073,93037,typo
33728,93038,typo
5319,93039,typo
2336,93040,typo
56169,93041,typo
21921,93042,typo
7210,93043,typo
66176,93044,typo
79077,93045,typo
61996,93046,typo
44839,93047,typo
64833,93048,typo
42068,93049,typo
16626,93050,typo
61889,93051,typo
56339,93052,typo
1798,93053,typo
11906,93054,typo
18103,93055,typo
72185,93056,typo
43868,93057,typo
19833,93058,typo
81023,93059,typo
28071,93060,typo
63352,93061,typo
9435,93062,typo
47622,93063,typo
665,93064,typo
58204,93065,typo
50657,93066,typo
79585,93067,typo
58213,93068,typo
60769,93069,typo
25694,93070,typo
50843,93071,typo
75913,93072,typo
30547,93073,typo
23183,93074,typo
5178,93075,typo
44634,93076,typo
14370,93077,typo
21087,93078,typo
36031,93079,typo
5881,93080,typo
11440,93081,typo
21098,93082,typo
82848,93083,typo
3809,93084,typo
62976,93085,typo
25997,93086,typo
79432,93087,typo
73521,93088,typo
39384,93089,typo
52477,93090,typo
62982,93091,typo
40828,93092,typo
71118,93093,typo
30642,93094,typo
52447,93095,typo
11823,93096,typo
45004,93097,typo
5216,93098,typo
53624,93099,typo
61685,93100,typo
69076,93101,typo
3924,93102,typo
68778,93103,typo
66289,93104,typo
42858,93105,typo
16104,93106,typo
23412,93107,typo
29769,93108,typo
65380,93109,typo
47463,93110,typo
78663,93111,typo
79304,93112,typo
78227,93113,typo
54137,93114,typo
12534,93115,typo
615,93116,typo
24308,93117,typo
21161,93118,typo
70105,93119,typo
51364,93120,typo
28557,93121,typo
67729,93122,typo
77703,93123,typo
22296,93124,typo
73371,93125,typo
61186,93126,typo
10287,93127,typo
62950,93128,typo
64146,93129,typo
40682,93130,typo
28780,93131,typo
142,93132,typo
64534,93133,typo
33190,93134,typo
12886,93135,typo
16867,93136,typo
82098,93137,typo
18068,93138,typo
22904,93139,typo
9929,93140,typo
62620,93141,typo
61395,93142,typo
37769,93143,typo
40797,93144,typo
1117,93145,typo
82394,93146,typo
80402,93147,typo
74391,93148,typo
49781,93149,typo
26573,93150,typo
4869,93151,typo
12958,93152,typo
71980,93153,typo
17827,93154,typo
49397,93155,typo
31116,93156,typo
28911,93157,typo
77822,93158,typo
10111,93159,typo
8624,93160,typo
11182,93161,typo
44962,93162,typo
13732,93163,typo
62459,93164,typo
69755,93165,typo
50200,93166,typo
34935,93167,typo
21203,93168,typo
10330,93169,typo
60151,93170,typo
51756,93171,typo
35408,93172,typo
66676,93173,typo
2071,93174,typo
451,93175,typo
28570,93176,typo
24889,93177,typo
72284,93178,typo
43787,93179,typo
4202,93180,typo
41934,93181,typo
61482,93182,typo
27403,93183,typo
15147,93184,typo
21739,93185,typo
25796,93186,typo
61875,93187,typo
25501,93188,typo
33771,93189,typo
14575,93190,typo
11027,93191,typo
9823,93192,typo
6248,93193,typo
23165,93194,typo
66369,93195,typo
26493,93196,typo
50203,93197,typo
26479,93198,typo
74896,93199,typo
14411,93200,typo
16239,93201,typo
11507,93202,typo
70133,93203,typo
39467,93204,typo
51556,93205,typo
18653,93206,typo
13087,93207,typo
30574,93208,typo
46325,93209,typo
71274,93210,typo
84611,93211,typo
45754,93212,typo
49750,93213,typo
70233,93214,typo
51068,93215,typo
2242,93216,typo
8533,93217,typo
24205,93218,typo
50373,93219,typo
6596,93220,typo
22898,93221,typo
57736,93222,typo
64213,93223,typo
12891,93224,typo
42223,93225,typo
19645,93226,typo
15952,93227,typo
47757,93228,typo
25879,93229,typo
83068,93230,typo
37422,93231,typo
38922,93232,typo
14814,93233,typo
29128,93234,typo
12244,93235,typo
39240,93236,typo
79935,93237,typo
67268,93238,typo
2227,93239,typo
83098,93240,typo
63685,93241,typo
46079,93242,typo
31233,93243,typo
81013,93244,typo
804,93245,typo
21270,93246,typo
55289,93247,typo
26835,93248,typo
77837,93249,typo
82263,93250,typo
45686,93251,typo
24283,93252,typo
45094,93253,typo
82949,93254,typo
61425,93255,typo
76285,93256,typo
57470,93257,typo
7717,93258,typo
32078,93259,typo
45688,93260,typo
9036,93261,typo
24013,93262,typo
11162,93263,typo
55255,93264,typo
2352,93265,typo
42623,93266,typo
30813,93267,typo
42117,93268,typo
31784,93269,typo
2248,93270,typo
60894,93271,typo
66307,93272,typo
35429,93273,typo
63099,93274,typo
73056,93275,typo
38650,93276,typo
41100,93277,typo
4252,93278,typo
79182,93279,typo
5942,93280,typo
72346,93281,typo
25190,93282,typo
35770,93283,typo
35398,93284,typo
41070,93285,typo
44196,93286,typo
81150,93287,typo
8911,93288,typo
26473,93289,typo
667,93290,typo
43032,93291,typo
26339,93292,typo
75245,93293,typo
6726,93294,typo
46431,93295,typo
552,93296,typo
56854,93297,typo
42263,93298,typo
84154,93299,typo
64049,93300,typo
26883,93301,typo
84270,93302,typo
10611,93303,typo
24354,93304,typo
9444,93305,typo
73437,93306,typo
35212,93307,typo
18071,93308,typo
71348,93309,typo
26735,93310,typo
54807,93311,typo
20839,93312,typo
10957,93313,typo
65261,93314,typo
34910,93315,typo
61470,93316,typo
16582,93317,typo
56856,93318,typo
53676,93319,typo
4765,93320,typo
11894,93321,typo
60848,93322,typo
4988,93323,typo
31607,93324,typo
18851,93325,typo
66609,93326,typo
63037,93327,typo
57772,93328,typo
31416,93329,typo
53044,93330,typo
67941,93331,typo
74989,93332,typo
25084,93333,typo
66376,93334,typo
52147,93335,typo
28888,93336,typo
40268,93337,typo
66129,93338,typo
43766,93339,typo
20899,93340,typo
1865,93341,typo
49884,93342,typo
21597,93343,typo
30246,93344,typo
83596,93345,typo
35315,93346,typo
70068,93347,typo
10719,93348,typo
38044,93349,typo
75320,93350,typo
73665,93351,typo
10571,93352,typo
35792,93353,typo
3734,93354,typo
62721,93355,typo
59562,93356,typo
33212,93357,typo
73995,93358,typo
79299,93359,typo
51175,93360,typo
56193,93361,typo
22796,93362,typo
7850,93363,typo
30205,93364,typo
76038,93365,typo
55957,93366,typo
27279,93367,typo
38065,93368,typo
6253,93369,typo
5884,93370,typo
44618,93371,typo
48081,93372,typo
17244,93373,typo
79215,93374,typo
34753,93375,typo
22160,93376,typo
26333,93377,typo
35588,93378,typo
33908,93379,typo
59892,93380,typo
43484,93381,typo
53422,93382,typo
53882,93383,typo
36681,93384,typo
23416,93385,typo
70807,93386,typo
48978,93387,typo
7615,93388,typo
78085,93389,typo
9250,93390,typo
14954,93391,typo
46963,93392,typo
25620,93393,typo
65525,93394,typo
70331,93395,typo
59664,93396,typo
8806,93397,typo
8689,93398,typo
79084,93399,typo
76432,93400,typo
26028,93401,typo
45031,93402,typo
84907,93403,typo
11137,93404,typo
71728,93405,typo
17915,93406,typo
36115,93407,typo
10456,93408,typo
59966,93409,typo
48339,93410,typo
1829,93411,typo
4337,93412,typo
28170,93413,typo
64261,93414,typo
19838,93415,typo
65834,93416,typo
28477,93417,typo
83514,93418,typo
13715,93419,typo
58789,93420,typo
60364,93421,typo
23881,93422,typo
10504,93423,typo
29333,93424,typo
57676,93425,typo
79841,93426,typo
37909,93427,typo
74769,93428,typo
44343,93429,typo
80094,93430,typo
80345,93431,typo
60902,93432,typo
9711,93433,typo
81969,93434,typo
73911,93435,typo
55145,93436,typo
14731,93437,typo
25493,93438,typo
12958,93439,typo
14287,93440,typo
79931,93441,typo
69274,93442,typo
2936,93443,typo
45659,93444,typo
55258,93445,typo
74790,93446,typo
21620,93447,typo
7938,93448,typo
58502,93449,typo
3417,93450,typo
59282,93451,typo
80786,93452,typo
46003,93453,typo
53606,93454,typo
42666,93455,typo
10983,93456,typo
53180,93457,typo
36459,93458,typo
38867,93459,typo
61803,93460,typo
75493,93461,typo
43167,93462,typo
75188,93463,typo
64540,93464,typo
66674,93465,typo
45412,93466,typo
24904,93467,typo
56453,93468,typo
46237,93469,typo
36662,93470,typo
10646,93471,typo
41662,93472,typo
26837,93473,typo
19044,93474,typo
58894,93475,typo
65833,93476,typo
69444,93477,typo
12113,93478,typo
76598,93479,typo
35446,93480,typo
27054,93481,typo
75327,93482,typo
11331,93483,typo
41422,93484,typo
7502,93485,typo
58012,93486,typo
40456,93487,typo
25868,93488,typo
28950,93489,typo
65537,93490,typo
71743,93491,typo
47098,93492,typo
33646,93493,typo
61191,93494,typo
25521,93495,typo
62892,93496,typo
14033,93497,typo
56428,93498,typo
69846,93499,typo
41118,93500,typo
38046,93501,typo
23237,93502,typo
67325,93503,typo
17903,93504,typo
35388,93505,typo
34113,93506,typo
24084,93507,typo
10308,93508,typo
70953,93509,typo
34466,93510,typo
8515,93511,typo
53796,93512,typo
77966,93513,typo
48989,93514,typo
31366,93515,typo
12204,93516,typo
30325,93517,typo
7267,93518,typo
10950,93519,typo
81762,93520,typo
5498,93521,typo
45572,93522,typo
59417,93523,typo
44902,93524,typo
25354,93525,typo
75944,93526,typo
14258,93527,typo
48793,93528,typo
55530,93529,typo
2786,93530,typo
61332,93531,typo
21576,93532,typo
60946,93533,typo
78514,93534,typo
58915,93535,typo
55740,93536,typo
46046,93537,typo
56309,93538,typo
16860,93539,typo
21954,93540,typo
47836,93541,typo
55409,93542,typo
5271,93543,typo
31895,93544,typo
4155,93545,typo
24951,93546,typo
1733,93547,typo
16481,93548,typo
17892,93549,typo
27089,93550,typo
14310,93551,typo
80687,93552,typo
24707,93553,typo
72222,93554,typo
63403,93555,typo
27293,93556,typo
31281,93557,typo
80824,93558,typo
82109,93559,typo
81674,93560,typo
9185,93561,typo
28694,93562,typo
12302,93563,typo
22416,93564,typo
15963,93565,typo
58869,93566,typo
4677,93567,typo
82769,93568,typo
9277,93569,typo
48218,93570,typo
24181,93571,typo
33394,93572,typo
35209,93573,typo
78484,93574,typo
55480,93575,typo
71898,93576,typo
14234,93577,typo
51599,93578,typo
13104,93579,typo
47485,93580,typo
14552,93581,typo
42470,93582,typo
47625,93583,typo
60821,93584,typo
56635,93585,typo
37797,93586,typo
22720,93587,typo
84712,93588,typo
33148,93589,typo
80248,93590,typo
5549,93591,typo
60586,93592,typo
66416,93593,typo
5531,93594,typo
28814,93595,typo
12079,93596,typo
12302,93597,typo
64037,93598,typo
79360,93599,typo
84487,93600,typo
44963,93601,typo
63473,93602,typo
62808,93603,typo
52143,93604,typo
68239,93605,typo
16811,93606,typo
29864,93607,typo
60130,93608,typo
49267,93609,typo
78807,93610,typo
37124,93611,typo
74736,93612,typo
48832,93613,typo
21434,93614,typo
19588,93615,typo
49887,93616,typo
29866,93617,typo
7061,93618,typo
23358,93619,typo
77041,93620,typo
36025,93621,typo
29883,93622,typo
55334,93623,typo
49956,93624,typo
19144,93625,typo
4664,93626,typo
43682,93627,typo
22441,93628,typo
54958,93629,typo
72793,93630,typo
83630,93631,typo
25049,93632,typo
45434,93633,typo
47267,93634,typo
33235,93635,typo
23887,93636,typo
33118,93637,typo
14123,93638,typo
7786,93639,typo
77192,93640,typo
23420,93641,typo
81061,93642,typo
15812,93643,typo
23262,93644,typo
48364,93645,typo
42540,93646,typo
45773,93647,typo
10175,93648,typo
58218,93649,typo
407,93650,typo
19654,93651,typo
79267,93652,typo
74283,93653,typo
61538,93654,typo
44499,93655,typo
72964,93656,typo
31593,93657,typo
57233,93658,typo
20503,93659,typo
63896,93660,typo
55174,93661,typo
46972,93662,typo
52339,93663,typo
43171,93664,typo
23744,93665,typo
67809,93666,typo
15731,93667,typo
39669,93668,typo
47089,93669,typo
24755,93670,typo
16098,93671,typo
25512,93672,typo
16212,93673,typo
27347,93674,typo
2109,93675,typo
2828,93676,typo
71474,93677,typo
33350,93678,typo
71371,93679,typo
56375,93680,typo
15897,93681,typo
64005,93682,typo
9273,93683,typo
13309,93684,typo
54092,93685,typo
404,93686,typo
49035,93687,typo
61439,93688,typo
60211,93689,typo
21200,93690,typo
16132,93691,typo
37292,93692,typo
24902,93693,typo
55908,93694,typo
58093,93695,typo
71856,93696,typo
9788,93697,typo
4139,93698,typo
73691,93699,typo
57322,93700,typo
79649,93701,typo
58566,93702,typo
39930,93703,typo
71679,93704,typo
30466,93705,typo
75651,93706,typo
37328,93707,typo
74067,93708,typo
8807,93709,typo
50646,93710,typo
20028,93711,typo
40158,93712,typo
2870,93713,typo
12878,93714,typo
65462,93715,typo
10058,93716,typo
65761,93717,typo
34209,93718,typo
34219,93719,typo
3300,93720,typo
39303,93721,typo
84970,93722,typo
69353,93723,typo
20592,93724,typo
36832,93725,typo
44471,93726,typo
83143,93727,typo
23914,93728,typo
1732,93729,typo
6186,93730,typo
21167,93731,typo
46143,93732,typo
25725,93733,typo
2553,93734,typo
50275,93735,typo
42042,93736,typo
80597,93737,typo
33845,93738,typo
54296,93739,typo
33052,93740,typo
2020,93741,typo
2619,93742,typo
38725,93743,typo
21905,93744,typo
63620,93745,typo
38506,93746,typo
77452,93747,typo
79335,93748,typo
21049,93749,typo
83659,93750,typo
45803,93751,typo
39497,93752,typo
62477,93753,typo
1602,93754,typo
78890,93755,typo
11329,93756,typo
39597,93757,typo
15284,93758,typo
82784,93759,typo
35778,93760,typo
43585,93761,typo
26612,93762,typo
6257,93763,typo
14877,93764,typo
61129,93765,typo
48324,93766,typo
51799,93767,typo
67595,93768,typo
75409,93769,typo
36839,93770,typo
18042,93771,typo
63174,93772,typo
19120,93773,typo
67313,93774,typo
13247,93775,typo
23349,93776,typo
67909,93777,typo
22194,93778,typo
71718,93779,typo
76881,93780,typo
2340,93781,typo
45579,93782,typo
29208,93783,typo
34608,93784,typo
82301,93785,typo
56157,93786,typo
48125,93787,typo
67418,93788,typo
70820,93789,typo
22400,93790,typo
26619,93791,typo
21248,93792,typo
33388,93793,typo
75003,93794,typo
74253,93795,typo
30640,93796,typo
12761,93797,typo
26121,93798,typo
82719,93799,typo
48089,93800,typo
61852,93801,typo
68251,93802,typo
13215,93803,typo
28092,93804,typo
84970,93805,typo
21862,93806,typo
33504,93807,typo
80449,93808,typo
43709,93809,typo
32982,93810,typo
54399,93811,typo
80164,93812,typo
19916,93813,typo
47346,93814,typo
43981,93815,typo
48421,93816,typo
10964,93817,typo
67608,93818,typo
56008,93819,typo
4170,93820,typo
15019,93821,typo
78889,93822,typo
51301,93823,typo
61647,93824,typo
72271,93825,typo
5171,93826,typo
7852,93827,typo
52119,93828,typo
81209,93829,typo
66927,93830,typo
36513,93831,typo
30224,93832,typo
27667,93833,typo
51297,93834,typo
29836,93835,typo
1403,93836,typo
72690,93837,typo
46044,93838,typo
84444,93839,typo
20897,93840,typo
69112,93841,typo
48590,93842,typo
25587,93843,typo
74229,93844,typo
1773,93845,typo
26890,93846,typo
79958,93847,typo
1493,93848,typo
10993,93849,typo
70009,93850,typo
8493,93851,typo
54986,93852,typo
12251,93853,typo
58473,93854,typo
14509,93855,typo
44583,93856,typo
63498,93857,typo
75685,93858,typo
54482,93859,typo
76825,93860,typo
59775,93861,typo
42925,93862,typo
75398,93863,typo
59561,93864,typo
51298,93865,typo
74592,93866,typo
23116,93867,typo
70561,93868,typo
25871,93869,typo
69348,93870,typo
32185,93871,typo
21713,93872,typo
13420,93873,typo
81876,93874,typo
13241,93875,typo
65784,93876,typo
69716,93877,typo
3454,93878,typo
63206,93879,typo
71980,93880,typo
1931,93881,typo
54786,93882,typo
35886,93883,typo
58697,93884,typo
70468,93885,typo
29297,93886,typo
68533,93887,typo
39792,93888,typo
64344,93889,typo
24756,93890,typo
18875,93891,typo
54007,93892,typo
44802,93893,typo
46187,93894,typo
6121,93895,typo
70571,93896,typo
50311,93897,typo
29724,93898,typo
36314,93899,typo
58794,93900,typo
21610,93901,typo
55944,93902,typo
38610,93903,typo
22229,93904,typo
32147,93905,typo
73999,93906,typo
38713,93907,typo
69099,93908,typo
25298,93909,typo
59447,93910,typo
60424,93911,typo
3462,93912,typo
11090,93913,typo
748,93914,typo
11962,93915,typo
22961,93916,typo
63538,93917,typo
41448,93918,typo
1746,93919,typo
75731,93920,typo
27344,93921,typo
46833,93922,typo
15945,93923,typo
5479,93924,typo
60175,93925,typo
25747,93926,typo
6679,93927,typo
18593,93928,typo
15636,93929,typo
21424,93930,typo
74088,93931,typo
11320,93932,typo
17003,93933,typo
15185,93934,typo
38708,93935,typo
75586,93936,typo
81990,93937,typo
41310,93938,typo
16239,93939,typo
18406,93940,typo
35590,93941,typo
75331,93942,typo
29885,93943,typo
34719,93944,typo
83756,93945,typo
35793,93946,typo
75833,93947,typo
38536,93948,typo
25429,93949,typo
2230,93950,typo
19514,93951,typo
83812,93952,typo
39259,93953,typo
14402,93954,typo
23078,93955,typo
65713,93956,typo
70236,93957,typo
46766,93958,typo
37865,93959,typo
73861,93960,typo
83191,93961,typo
43064,93962,typo
52270,93963,typo
61105,93964,typo
25303,93965,typo
70861,93966,typo
14868,93967,typo
216,93968,typo
27957,93969,typo
79119,93970,typo
23801,93971,typo
80831,93972,typo
80296,93973,typo
74250,93974,typo
44018,93975,typo
30619,93976,typo
73662,93977,typo
15597,93978,typo
18062,93979,typo
44720,93980,typo
28222,93981,typo
60224,93982,typo
80525,93983,typo
77348,93984,typo
83411,93985,typo
61892,93986,typo
63986,93987,typo
25430,93988,typo
61828,93989,typo
41627,93990,typo
12678,93991,typo
8488,93992,typo
72739,93993,typo
14362,93994,typo
84289,93995,typo
50035,93996,typo
20464,93997,typo
57903,93998,typo
15070,93999,typo
50819,94000,word_sub
62402,94001,word_sub
36258,94002,word_sub
68314,94003,word_sub
34194,94004,word_sub
21668,94005,word_sub
41379,94006,word_sub
59809,94007,word_sub
77757,94008,word_sub
47124,94009,word_sub
13806,94010,word_sub
61170,94011,word_sub
47706,94012,word_sub
82725,94013,word_sub
21307,94014,word_sub
65847,94015,word_sub
16456,94016,word_sub
41500,94017,word_sub
59952,94018,word_sub
32610,94019,word_sub
49973,94020,word_sub
39233,94021,word_sub
72825,94022,word_sub
29092,94023,word_sub
5944,94024,word_sub
56728,94025,word_sub
78701,94026,word_sub
54706,94027,word_sub
65241,94028,word_sub
84758,94029,word_sub
57305,94030,word_sub
24090,94031,word_sub
5534,94032,word_sub
41028,94033,word_sub
29641,94034,word_sub
63571,94035,word_sub
74492,94036,word_sub
72494,94037,word_sub
30867,94038,word_sub
18756,94039,word_sub
29652,94040,word_sub
52266,94041,word_sub
61617,94042,word_sub
74947,94043,word_sub
6288,94044,word_sub
4777,94045,word_sub
83720,94046,word_sub
77489,94047,word_sub
1761,94048,word_sub
33224,94049,word_sub
54903,94050,word_sub
6438,94051,word_sub
11370,94052,word_sub
43137,94053,word_sub
55072,94054,word_sub
71377,94055,word_sub
33018,94056,word_sub
6607,94057,word_sub
6447,94058,word_sub
49018,94059,word_sub
7714,94060,word_sub
20544,94061,word_sub
45510,94062,word_sub
66106,94063,word_sub
64481,94064,word_sub
45842,94065,word_sub
72838,94066,word_sub
42573,94067,word_sub
22264,94068,word_sub
28525,94069,word_sub
21150,94070,word_sub
42539,94071,word_sub
49342,94072,word_sub
56753,94073,word_sub
81230,94074,word_sub
16164,94075,word_sub
47912,94076,word_sub
79760,94077,word_sub
5081,94078,word_sub
28169,94079,word_sub
1279,94080,word_sub
83173,94081,word_sub
57223,94082,word_sub
31080,94083,word_sub
51730,94084,word_sub
35634,94085,word_sub
42390,94086,word_sub
40085,94087,word_sub
41373,94088,word_sub
30865,94089,word_sub
18828,94090,word_sub
51878,94091,word_sub
58665,94092,word_sub
77468,94093,word_sub
10592,94094,word_sub
48015,94095,word_sub
10602,94096,word_sub
31933,94097,word_sub
38481,94098,word_sub
50893,94099,word_sub
80205,94100,word_sub
10535,94101,word_sub
1690,94102,word_sub
39303,94103,word_sub
71316,94104,word_sub
60602,94105,word_sub
20543,94106,word_sub
53611,94107,word_sub
59589,94108,word_sub
39918,94109,word_sub
46922,94110,word_sub
21320,94111,word_sub
53914,94112,word_sub
70286,94113,word_sub
14033,94114,word_sub
35118,94115,word_sub
81808,94116,word_sub
45403,94117,word_sub
69922,94118,word_sub
23619,94119,word_sub
14376,94120,word_sub
62661,94121,word_sub
12113,94122,word_sub
41229,94123,word_sub
55968,94124,word_sub
28545,94125,word_sub
55307,94126,word_sub
72720,94127,word_sub
53677,94128,word_sub
25262,94129,word_sub
53810,94130,word_sub
54475,94131,word_sub
38673,94132,word_sub
52775,94133,word_sub
61867,94134,word_sub
48607,94135,word_sub
29596,94136,word_sub
11705,94137,word_sub
37574,94138,word_sub
56097,94139,word_sub
25304,94140,word_sub
70707,94141,word_sub
84527,94142,word_sub
3091,94143,word_sub
45254,94144,word_sub
30603,94145,word_sub
60678,94146,word_sub
66187,94147,word_sub
68310,94148,word_sub
13001,94149,word_sub
14969,94150,word_sub
64582,94151,word_sub
22906,94152,word_sub
37972,94153,word_sub
61192,94154,word_sub
11072,94155,word_sub
18563,94156,word_sub
74511,94157,word_sub
24620,94158,word_sub
45595,94159,word_sub
33280,94160,word_sub
41492,94161,word_sub
46765,94162,word_sub
20782,94163,word_sub
56240,94164,word_sub
